post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,text,predicted_sentiment,engagement_level,likes_per_view,comments_per_view,shares_per_view
SM_100105,TikTok,video,Entertainment,fr,UK,2024-12-13 00:00:00,#fyp #funny,6109191,265617,12166,97533,0.0614,0.237,1,This is a amazing and exciting Entertainment post on TikTok in video format,Positive,high,0.04347825375270576,0.0019914253799847834,0.01596495903222554
SM_100106,Instagram,image,Lifestyle,es,Pakistan,2024-06-23 00:00:00,#trending #viral #fyp #ai #music,329400,27450,27477,94298,0.453,-0.229,0,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.08333308034887568,0.08341504731315327,0.28627114064620324
SM_100107,Instagram,carousel,Lifestyle,ur,Brazil,2024-04-14 00:00:00,#tech #fyp #trending #ai,2451726,408621,9822,76798,0.202,-0.479,1,This is a amazing and exciting Lifestyle post on Instagram in carousel format,Positive,high,0.16666659868737424,0.004006155660887203,0.031324042195562556
SM_100108,Instagram,image,Politics,ur,India,2024-05-03 00:00:00,#ai #news #tech,7065050,282602,3272,82746,0.0522,-0.303,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.0399999943383282,0.0004631247530980314,0.01171201736547974
SM_100109,TikTok,text,Sports,en,India,2024-11-10 00:00:00,#music #fyp #tech,91504,11438,417,7544,0.212,-0.164,0,This is a amazing and exciting Sports post on TikTok in text format,Positive,high,0.12499863395442871,0.00455712802579094,0.08244358231790612
SM_100110,YouTube Shorts,carousel,Politics,hi,UK,2024-10-14 00:00:00,#viral #trending #funny #news,1982304,220256,27389,44426,0.1473,0.501,0,This is a amazing and exciting Politics post on YouTube Shorts in carousel format,Positive,high,0.11111105505964017,0.01381674363934914,0.022411283833718827
SM_100111,YouTube Shorts,video,Sports,es,India,2024-02-29 00:00:00,#news #viral #fyp,6190780,309539,48821,83043,0.0713,-0.745,1,This is a amazing and exciting Sports post on YouTube Shorts in video format,Positive,high,0.049999991923474596,0.007886080932276558,0.013413977977899718
SM_100112,TikTok,carousel,Sports,hi,Pakistan,2024-11-21 00:00:00,#music #news #funny,1909980,70740,34916,59032,0.0862,0.862,0,This is a amazing and exciting Sports post on TikTok in carousel format,Positive,high,0.03703701764572527,0.018280810123242064,0.030907113735686376
SM_100113,Instagram,video,Technology,es,India,2024-08-03 00:00:00,#ai #funny,1662552,61576,44816,36209,0.0858,0.502,0,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.03703701475983021,0.026956133127786,0.021779155311138953
SM_100114,Instagram,video,Technology,hi,US,2024-09-11 00:00:00,#fyp #trending #viral #tech,2372076,112956,2919,21353,0.0579,0.069,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.04761902754421547,0.001230567135889771,0.009001815708343363
SM_100115,X,carousel,Lifestyle,hi,Brazil,2024-08-13 00:00:00,#music #viral #funny,11306646,434871,46964,729,0.0427,-0.405,1,This is a amazing and exciting Lifestyle post on X in carousel format,Positive,high,0.03846153505986346,0.004153662885203721,6.447534799662535e-05
SM_100116,X,carousel,Lifestyle,fr,Brazil,2024-11-18 00:00:00,#tech #viral,640864,40054,47285,79460,0.2603,0.917,0,This is a amazing and exciting Lifestyle post on X in carousel format,Positive,high,0.06249990247556038,0.07378309004236462,0.12398867156109321
SM_100117,TikTok,image,Entertainment,en,India,2024-02-17 00:00:00,#trending #viral #funny #ai,4595602,417782,36944,69897,0.1142,0.914,1,This is a amazing and exciting Entertainment post on TikTok in image format,Positive,high,0.09090907112733629,0.008038988572337515,0.015209538334795238
SM_100118,X,carousel,Entertainment,ur,Brazil,2024-02-26 00:00:00,#viral #ai #tech,988646,52034,32312,54099,0.14,-0.833,0,This is a amazing and exciting Entertainment post on X in carousel format,Positive,high,0.05263152571140154,0.03268305067430539,0.054720238871912824
SM_100119,X,video,Sports,es,India,2024-02-29 00:00:00,#ai #news,3026880,126120,37264,89113,0.0834,0.345,1,This is a amazing and exciting Sports post on X in video format,Positive,high,0.04166665290112165,0.012311022468342826,0.02944053631444381
SM_100120,Instagram,image,Sports,en,US,2024-03-01 00:00:00,#funny #music #viral #fyp,2608397,237127,1172,27193,0.1018,-0.818,1,This is a amazing and exciting Sports post on Instagram in image format,Positive,high,0.0909090560566294,0.00044931793384291816,0.010425172845555011
SM_100121,Instagram,carousel,Lifestyle,es,US,2024-11-03 00:00:00,#fyp #funny,2748906,152717,21694,11175,0.0675,0.099,1,This is a amazing and exciting Lifestyle post on Instagram in carousel format,Positive,high,0.055555535345502775,0.007891863929918327,0.004065252116568513
SM_100122,Instagram,carousel,Sports,hi,India,2024-06-11 00:00:00,#music #fyp #tech #ai,141720,9448,23719,38103,0.5029,0.412,0,This is a average and okay Sports post on Instagram in carousel format,Positive,high,0.06666619625884661,0.16736404625990503,0.26885923751596447
SM_100123,Instagram,video,Politics,fr,India,2024-12-23 00:00:00,#viral #news #funny,1445500,103250,6736,48137,0.1094,0.674,0,This is a amazing and exciting Politics post on Instagram in video format,Positive,high,0.07142852201416672,0.004659976022154256,0.033301256796086615
SM_100124,Instagram,carousel,Sports,ur,UK,2024-03-25 00:00:00,#viral #music #trending #funny #ai,2241404,203764,11521,44262,0.1158,-0.148,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.09090905035011522,0.0051400795483190235,0.01974743520247345
SM_100125,TikTok,image,Education,es,Brazil,2024-03-28 00:00:00,#trending #viral #ai #music #tech,3993330,181515,39086,62857,0.071,0.784,1,This is a amazing and exciting Education post on TikTok in image format,Positive,high,0.04545453407193143,0.009787818740795592,0.015740493337516974
SM_100126,Instagram,video,Entertainment,es,US,2024-06-29 00:00:00,#news #tech,4936536,214632,22561,54694,0.0591,0.163,1,This is a amazing and exciting Entertainment post on Instagram in video format,Positive,high,0.04347825206212371,0.004570207819773254,0.011079426731735223
SM_100127,YouTube Shorts,image,Education,en,US,2024-05-25 00:00:00,#music #fyp #viral #ai,10455936,435664,26437,83286,0.0522,-0.527,1,This is a amazing and exciting Education post on YouTube Shorts in image format,Positive,high,0.04166666268168984,0.002528419978046922,0.00796542672359254
SM_100128,TikTok,video,Sports,es,India,2024-03-23 00:00:00,#ai #viral #tech,3468624,433578,37085,1325,0.1361,-0.3,1,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.12499996396266533,0.010691556452484775,0.0003819957475945079
SM_100129,YouTube Shorts,text,Politics,en,Pakistan,2024-10-07 00:00:00,#ai #news #fyp #viral,3528176,220511,19875,34579,0.0779,0.117,1,This is a amazing and exciting Politics post on YouTube Shorts in text format,Positive,high,0.06249998228546924,0.005633220782290684,0.009800812147463124
SM_100130,Instagram,carousel,Technology,hi,UK,2024-08-07 00:00:00,#ai #trending,2736402,118974,25294,55130,0.0729,-0.778,1,This is a amazing and exciting Technology post on Instagram in carousel format,Positive,high,0.04347824498072835,0.009243521513461285,0.020146886259078067
SM_100131,Instagram,carousel,Education,fr,Pakistan,2024-01-29 00:00:00,#viral #tech #funny #music #trending,6747972,306726,20657,4749,0.0492,-0.063,1,This is a amazing and exciting Education post on Instagram in carousel format,Positive,high,0.045454538718515916,0.0030612155679935293,0.000703766894147324
SM_100132,X,image,Education,en,India,2024-05-07 00:00:00,#trending #fyp #tech #music #funny,1488732,124061,30360,55772,0.1412,-0.765,0,This is a amazing and exciting Education post on X in image format,Positive,high,0.08333327735732331,0.020393179972500106,0.0374627283737245
SM_100133,X,text,Education,ur,Pakistan,2024-04-23 00:00:00,#viral #trending #fyp #news,1214612,173516,42923,52225,0.2212,0.167,0,This is a amazing and exciting Education post on X in text format,Positive,high,0.14285702524178484,0.03533882808762956,0.04299723451008675
SM_100134,TikTok,carousel,Technology,ur,Brazil,2024-07-08 00:00:00,#fyp #music,1296309,61729,509,99519,0.1248,-0.834,0,This is a amazing and exciting Technology post on TikTok in carousel format,Positive,high,0.047619010884742075,0.00039265299195408507,0.07677098842097956
SM_100135,TikTok,carousel,Entertainment,fr,India,2024-01-10 00:00:00,#fyp #funny #trending #viral,3424320,214020,37802,67642,0.0933,0.956,1,This is a amazing and exciting Entertainment post on TikTok in carousel format,Positive,high,0.06249998174820643,0.011039268806867113,0.01975340512761508
SM_100136,TikTok,carousel,Lifestyle,ur,Brazil,2024-12-03 00:00:00,#news #tech,10816416,416016,34625,20560,0.0436,0.849,1,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.03846153490569012,0.003201152470360564,0.0019008142899816084
SM_100137,YouTube Shorts,text,Politics,hi,UK,2024-06-30 00:00:00,#funny #viral #tech #music #fyp,4777353,207711,21737,91363,0.0672,0.939,1,This is a amazing and exciting Politics post on YouTube Shorts in text format,Positive,high,0.04347825176865688,0.00455000822631105,0.019124184642795992
SM_100138,YouTube Shorts,text,Education,fr,UK,2024-04-10 00:00:00,#fyp #music #ai #tech,2397465,114165,6195,17641,0.0576,0.391,1,This is a amazing and exciting Education post on YouTube Shorts in text format,Positive,high,0.04761902775680656,0.0025839782503693483,0.007358185684385097
SM_100139,TikTok,image,Politics,en,Brazil,2024-04-27 00:00:00,#music #news #viral #ai #funny,6297640,314882,42361,68867,0.0677,0.474,1,This is a amazing and exciting Politics post on TikTok in image format,Positive,high,0.049999992060519166,0.006726486949637174,0.010935364527765237
SM_100140,TikTok,carousel,Lifestyle,ur,Pakistan,2024-06-14 00:00:00,#viral #trending #funny #fyp #music,8008600,400430,13328,99658,0.0641,0.781,1,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.04999999375671232,0.0016642107654008483,0.012443871282886987
SM_100141,TikTok,image,Politics,fr,US,2024-05-18 00:00:00,#tech #music #ai #news,9703575,388143,23964,66204,0.0493,-0.445,1,This is a amazing and exciting Politics post on TikTok in image format,Positive,high,0.03999999587780834,0.0024696050198401084,0.0068226394063384465
SM_100142,X,text,Politics,es,US,2024-02-16 00:00:00,#music #fyp #funny #ai,1023594,46527,36492,84666,0.1638,-0.468,0,This is a amazing and exciting Politics post on X in text format,Positive,high,0.045454501047777686,0.03565081892740781,0.08271435479852872
SM_100143,YouTube Shorts,image,Technology,en,Brazil,2024-06-29 00:00:00,#music #funny #news,12911184,496584,4840,20160,0.0404,-0.935,1,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.038461535482606744,0.00037486876688700533,0.001561436847198766
SM_100144,TikTok,carousel,Lifestyle,ur,India,2024-04-20 00:00:00,#music #fyp #viral #news #tech,10353696,431404,13221,55285,0.0483,0.206,1,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.04166666264233925,0.0012769351855670492,0.0053396385851353385
SM_100145,YouTube Shorts,text,Entertainment,ur,Pakistan,2024-12-14 00:00:00,#tech #trending,6466518,359251,17313,27533,0.0625,-0.848,1,This is a amazing and exciting Entertainment post on YouTube Shorts in text format,Positive,high,0.05555554696429408,0.002677329178186904,0.004257777638942992
SM_100146,X,video,Entertainment,fr,India,2024-08-20 00:00:00,#fyp #music,3948849,438761,5718,56179,0.1268,0.227,1,This is a amazing and exciting Entertainment post on X in video format,Positive,high,0.11111108297352394,0.0014480165111361535,0.014226673588513112
SM_100147,TikTok,image,Sports,en,UK,2024-02-18 00:00:00,#tech #fyp #music #trending #funny,2850606,129573,14,84792,0.0752,0.103,1,This is a amazing and exciting Sports post on TikTok in image format,Positive,high,0.04545452950897826,4.911234694926379e-06,0.029745243732299823
SM_100148,TikTok,video,Sports,en,India,2024-04-27 00:00:00,#fyp #trending #viral,845320,169064,1020,61814,0.2743,-0.039,0,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.19999976340348813,0.0012066422104738909,0.07312488391983638
SM_100149,TikTok,image,Lifestyle,es,Brazil,2024-06-27 00:00:00,#funny #tech #fyp,7047754,243026,47285,62293,0.05,0.94,1,This is a amazing and exciting Lifestyle post on TikTok in image format,Positive,high,0.03448275372796018,0.006709228683460194,0.008838701118299373
SM_100150,X,image,Entertainment,ur,US,2024-07-16 00:00:00,#news #fyp #music #trending #tech,1673590,334718,21173,46541,0.2405,-0.063,0,This is a amazing and exciting Entertainment post on X in image format,Positive,high,0.19999988049648929,0.012651239161778476,0.027809064460791198
SM_100151,YouTube Shorts,text,Sports,fr,UK,2024-10-20 00:00:00,#ai #trending #funny #fyp,2641750,105670,8707,385,0.0434,-0.887,1,This is a amazing and exciting Sports post on YouTube Shorts in text format,Positive,high,0.03999998485852754,0.0032959200166859026,0.00014573667238131072
SM_100152,Instagram,text,Education,en,US,2024-03-07 00:00:00,#viral #funny #music,3802545,422505,12768,18385,0.1193,0.999,1,This is a amazing and exciting Education post on Instagram in text format,Positive,high,0.11111108189092256,0.003357750307294113,0.0048349184993422825
SM_100153,TikTok,text,Politics,en,UK,2024-09-19 00:00:00,#music #funny,6357555,235465,15111,50613,0.0474,0.538,1,This is a amazing and exciting Politics post on TikTok in text format,Positive,high,0.03703703121136487,0.0023768567669714587,0.00796107812499017
SM_100154,X,image,Politics,en,India,2024-09-27 00:00:00,#trending #tech,6282680,273160,4814,32202,0.0494,-0.505,1,This is a amazing and exciting Politics post on X in image format,Positive,high,0.043478253949229634,0.0007662333962204989,0.005125518866865913
SM_100155,Instagram,video,Entertainment,en,US,2024-01-14 00:00:00,#news #viral,10343399,449713,38770,34817,0.0506,-0.451,1,This is a amazing and exciting Entertainment post on Instagram in video format,Positive,high,0.04347825666608659,0.003748283929848986,0.003366107856217491
SM_100156,TikTok,text,Lifestyle,fr,UK,2024-04-23 00:00:00,#funny #fyp #news #viral #music,6706035,319335,21954,70081,0.0613,0.514,1,This is a amazing and exciting Lifestyle post on TikTok in text format,Positive,high,0.04761904051812427,0.003273767095792507,0.010450435995273512
SM_100157,X,text,Education,ur,US,2024-06-23 00:00:00,#trending #viral,1015223,92293,36192,7240,0.1337,0.343,0,This is a amazing and exciting Education post on X in text format,Positive,high,0.09090900136324595,0.03564927543084088,0.007131431093039565
SM_100158,Instagram,carousel,Technology,en,Pakistan,2024-02-06 00:00:00,#news #trending,4162158,189189,43130,49923,0.0678,0.704,1,This is a amazing and exciting Technology post on Instagram in carousel format,Positive,high,0.04545453453363987,0.010362410470143019,0.011994496125688614
SM_100159,TikTok,carousel,Education,ur,India,2024-07-06 00:00:00,#trending #viral #tech #music #funny,3360085,115865,8432,24286,0.0442,0.18,1,This is a amazing and exciting Education post on TikTok in carousel format,Positive,high,0.034482748358226546,0.0025094595793083868,0.007227791193439692
SM_100160,YouTube Shorts,carousel,Technology,hi,UK,2024-08-01 00:00:00,#news #viral #fyp #tech,5347398,281442,19763,15255,0.0592,0.569,1,This is a amazing and exciting Technology post on YouTube Shorts in carousel format,Positive,high,0.05263156910490502,0.0036958154796378575,0.002852788804426227
SM_100161,X,image,Education,hi,India,2024-05-05 00:00:00,#trending #ai #fyp #tech #viral,7818919,339953,37446,92235,0.0601,0.806,1,This is a amazing and exciting Education post on X in image format,Positive,high,0.04347825530891734,0.004789152466069483,0.011796386201674912
